ejercicio_id,tipo_ejercicio,vocab_id,frase_id,contenido,respuesta,opciones,categoria,dificultad,pista
E2544,completar_frase,P1473,,Completa: La palabra en náhuatl para 'encarnación' es _____,nakayotilis,nakayotilis|nakxx|otro,otras,intermedio,Empieza con: na
E2545,leer_escribir,P1474,,Lee la palabra en náhuatl 'naliui' y escribe su traducción al español,arde,,números,intermedio,Se ve así: a__e
E2546,seleccionar_imagen,P1475,,Selecciona la imagen que representa 'naltoktik',transparente,transparente|estrella|luna|víbora,colores,intermedio,Tiene 12 letras y empieza con 't'
E2547,leer_escribir,P1475,,Lee la palabra en náhuatl 'naltoktik' y escribe su traducción al español,transparente,,colores,intermedio,Se ve así: t__________e
E2548,completar_frase,P1475,,Completa: La palabra en náhuatl para 'transparente' es _____,naltoktik,naltoktik|kitko|nalxx,colores,intermedio,Empieza con: na
E2549,leer_escribir,P1476,,Lee la palabra en náhuatl 'namaka' y escribe su traducción al español,vende,,otras,basico,Se ve así: v___e
E2550,seleccionar_imagen,P1477,,Selecciona la imagen que representa 'namakani',quien vende,quien vende|gato|luna|víbora,partes del cuerpo,intermedio,Tiene 11 letras y empieza con 'q'
E2551,leer_escribir,P1477,,Lee la palabra en náhuatl 'namakani' y escribe su traducción al español,quien vende,,partes del cuerpo,intermedio,Se ve así: q_________e
E2552,leer_escribir,P1478,,Lee la palabra en náhuatl 'namakaloyan' y escribe su traducción al español,punto de venta,,otras,intermedio,Se ve así: p____________a
E2553,completar_frase,P1478,,Completa: La palabra en náhuatl para 'punto de venta' es _____,namakaloyan,namakaloyan|namxx|nayol,otras,intermedio,Empieza con: na
E2554,leer_escribir,P1479,,Lee la palabra en náhuatl 'namakilistli' y escribe su traducción al español,venta,,otras,intermedio,Se ve así: v___a
E2555,completar_frase,P1479,,Completa: La palabra en náhuatl para 'venta' es _____,namakilistli,namakilistli|iltsi|namxx,otras,intermedio,Empieza con: na
E2556,leer_escribir,P1480,,Lee la palabra en náhuatl 'name’uante' y escribe su traducción al español,"ustedes por ejemplo: ""name’uan nan ualaske",,otras,intermedio,Se ve así: u________________________________________e
E2557,completar_frase,P1480,,"Completa: La palabra en náhuatl para 'ustedes por ejemplo: ""name’uan nan ualaske' es _____",name’uante,name’uante|etnau|otro,otras,intermedio,Empieza con: na
E2558,leer_escribir,P1481,,Lee la palabra en náhuatl 'namijke’' y escribe su traducción al español,encontrarse con alguien en el camino,,saludos y tiempo,intermedio,Se ve así: e__________________________________o
E2559,completar_frase,P1481,,Completa: La palabra en náhuatl para 'encontrarse con alguien en el camino' es _____,namijke’,namijke’|namxx|otro,saludos y tiempo,intermedio,Empieza con: na
E2560,leer_escribir,P1482,,Lee la palabra en náhuatl 'namike’' y escribe su traducción al español,es casada,,otras,basico,Se ve así: e_______a
E2561,leer_escribir,P1483,,Lee la palabra en náhuatl 'namiktis' y escribe su traducción al español,se va a casar,,otras,intermedio,Se ve así: s___________r
E2562,leer_escribir,P1484,,Lee la palabra en náhuatl 'namouan' y escribe su traducción al español,"con ustedes por ejemplo: ""namouan ni yetos",,salud y enfermedades,intermedio,Se ve así: c________________________________________s
E2563,leer_escribir,P1485,,Lee la palabra en náhuatl 'namouantsi' y escribe su traducción al español,,,otras,basico,Sin pista disponible
E2564,completar_frase,P1485,,Completa: La palabra en náhuatl para 'nan' es _____,namouantsi,namouantsi|istna|otro,otras,basico,Empieza con: na
E2565,leer_escribir,P1486,,Lee la palabra en náhuatl 'nana’' y escribe su traducción al español,mamá,,familia y parentesco,basico,Se ve así: m__á
E2566,seleccionar_imagen,P1487,,Selecciona la imagen que representa 'nanakatl',hongos,hongos|estrella|casa|luna,vegetales y hierbas,intermedio,Tiene 6 letras y empieza con 'h'
E2567,leer_escribir,P1487,,Lee la palabra en náhuatl 'nanakatl' y escribe su traducción al español,hongos,,vegetales y hierbas,intermedio,Se ve así: h____s
E2568,seleccionar_imagen,P1488,,Selecciona la imagen que representa 'nanakatla’',lugar donde abundan los hongos,lugar donde abundan los hongos|gato|pájaro|sol,vegetales y hierbas,intermedio,Tiene 30 letras y empieza con 'l'
E2569,leer_escribir,P1488,,Lee la palabra en náhuatl 'nanakatla’' y escribe su traducción al español,lugar donde abundan los hongos,,vegetales y hierbas,intermedio,Se ve así: l____________________________s
E2570,completar_frase,P1488,,Completa: La palabra en náhuatl para 'lugar donde abundan los hongos' es _____,nanakatla’,nanakatla’|nanxx|otro,vegetales y hierbas,intermedio,Empieza con: na
E2571,leer_escribir,P1489,,Lee la palabra en náhuatl 'nanalka' y escribe su traducción al español,roncar,,otras,basico,Se ve así: r____r
E2572,leer_escribir,P1490,,Lee la palabra en náhuatl 'nantsi' y escribe su traducción al español,mamacita,,otras,intermedio,Se ve así: m______a
E2573,leer_escribir,P1491,,Lee la palabra en náhuatl 'natsinki' y escribe su traducción al español,aplastado,,otras,intermedio,Se ve así: a_______o
E2574,leer_escribir,P1492,,Lee la palabra en náhuatl 'natsiui' y escribe su traducción al español,se aplasta,,otras,intermedio,Se ve así: s________a
E2575,leer_escribir,P1493,,Lee la palabra en náhuatl 'nauatl' y escribe su traducción al español,sonido claro,,otras,intermedio,Se ve así: s__________o
E2576,leer_escribir,P1494,,Lee la palabra en náhuatl 'ne’nemi' y escribe su traducción al español,camina,,otras,intermedio,Se ve así: c____a
E2577,leer_escribir,P1495,,Lee la palabra en náhuatl 'ne’neuilistli' y escribe su traducción al español,pensamiento,,otras,intermedio,Se ve así: p_________o
E2578,completar_frase,P1495,,Completa: La palabra en náhuatl para 'pensamiento' es _____,ne’neuilistli,ne’neuilistli|iltsi|ne’xx,otras,intermedio,Empieza con: ne
E2579,leer_escribir,P1496,,Lee la palabra en náhuatl 'ne’neuluia' y escribe su traducción al español,acción de pensar,,otras,intermedio,Se ve así: a______________r
E2580,completar_frase,P1496,,Completa: La palabra en náhuatl para 'acción de pensar' es _____,ne’neuluia,ne’neuluia|ne’xx|aiulu,otras,intermedio,Empieza con: ne
E2581,leer_escribir,P1497,,Lee la palabra en náhuatl 'neka’' y escribe su traducción al español,ahí está,,otras,basico,Se ve así: a______á
E2582,leer_escribir,P1498,,Lee la palabra en náhuatl 'neki' y escribe su traducción al español,"quiere por ejemplo: ""ki neki atl",,elementos de la naturaleza,intermedio,Se ve así: q______________________________l
E2583,leer_escribir,P1499,,Lee la palabra en náhuatl 'nektli' y escribe su traducción al español,dulce,,otras,intermedio,Se ve así: d___e
E2584,leer_escribir,P1500,,Lee la palabra en náhuatl 'neltokalistli' y escribe su traducción al español,creencia,,otras,intermedio,Se ve así: c______a
E2585,completar_frase,P1500,,Completa: La palabra en náhuatl para 'creencia' es _____,neltokalistli,neltokalistli|iltsi|otro,otras,intermedio,Empieza con: ne
E2586,seleccionar_imagen,P1501,,Selecciona la imagen que representa 'nenepil',lengua,lengua|pájaro|sol|estrella,partes del cuerpo,basico,Tiene 6 letras y empieza con 'l'
E2587,leer_escribir,P1501,,Lee la palabra en náhuatl 'nenepil' y escribe su traducción al español,lengua,,partes del cuerpo,basico,Se ve así: l____a
E2588,leer_escribir,P1502,,Lee la palabra en náhuatl 'nepa' y escribe su traducción al español,allá,,direcciones y lugares,basico,Se ve así: a__á
E2589,leer_escribir,P1503,,Lee la palabra en náhuatl 'nepik' y escribe su traducción al español,por allá,,direcciones y lugares,basico,Se ve así: p______á
E2590,leer_escribir,P1504,,Lee la palabra en náhuatl 'nesi' y escribe su traducción al español,aparece,,otras,basico,Se ve así: a_____e
E2591,leer_escribir,P1505,,Lee la palabra en náhuatl 'neteuilistli' y escribe su traducción al español,pelea,,otras,intermedio,Se ve así: p___a
E2592,completar_frase,P1505,,Completa: La palabra en náhuatl para 'pelea' es _____,neteuilistli,neteuilistli|iltsi|otro,otras,intermedio,Empieza con: ne
E2593,leer_escribir,P1506,,Lee la palabra en náhuatl 'neuatl' y escribe su traducción al español,yo,,otras,intermedio,Se ve así: yo
E2594,leer_escribir,P1507,,Lee la palabra en náhuatl 'nexkichi' y escribe su traducción al español,poner en cocción el nixtmal,,otras,intermedio,Se ve así: p_________________________l
E2595,seleccionar_imagen,P1508,,Selecciona la imagen que representa 'nexkokok',olor penetrante a cal,olor penetrante a cal|casa|pájaro|sol,partes del cuerpo,intermedio,Tiene 21 letras y empieza con 'o'
E2596,leer_escribir,P1508,,Lee la palabra en náhuatl 'nexkokok' y escribe su traducción al español,olor penetrante a cal,,partes del cuerpo,intermedio,Se ve así: o___________________l
E2597,leer_escribir,P1509,,Lee la palabra en náhuatl 'nexti' y escribe su traducción al español,muéstralo,,otras,intermedio,Se ve así: m_______o
E2598,seleccionar_imagen,P1510,,Selecciona la imagen que representa 'nextik',grisáceo,grisáceo|luna|árbol|sol,colores,intermedio,Tiene 8 letras y empieza con 'g'
E2599,leer_escribir,P1510,,Lee la palabra en náhuatl 'nextik' y escribe su traducción al español,grisáceo,,colores,intermedio,Se ve así: g______o
E2600,leer_escribir,P1511,,Lee la palabra en náhuatl 'nextilistli' y escribe su traducción al español,enseñanza,,otras,intermedio,Se ve así: e_______a
E2601,completar_frase,P1511,,Completa: La palabra en náhuatl para 'enseñanza' es _____,nextilistli,nextilistli|otro|nexxx,otras,intermedio,Empieza con: ne
E2602,leer_escribir,P1512,,Lee la palabra en náhuatl 'ni' y escribe su traducción al español,me,,saludos y tiempo,intermedio,Se ve así: me
E2603,completar_frase,P1512,,Completa: La palabra en náhuatl para 'me' es _____,ni,ni|in|nixx,saludos y tiempo,intermedio,Empieza con: ni
E2604,leer_escribir,P1513,,Lee la palabra en náhuatl 'nian' y escribe su traducción al español,"ni por ejemplo: ""nian xi ualauj",,saludos y tiempo,intermedio,Se ve así: n_____________________________j
E2605,completar_frase,P1513,,"Completa: La palabra en náhuatl para 'ni por ejemplo: ""nian xi ualauj' es _____",nian,nian|nain|otro,saludos y tiempo,intermedio,Empieza con: ni
E2606,leer_escribir,P1514,,Lee la palabra en náhuatl 'nianaki' y escribe su traducción al español,"nadie por ejemplo: ""nianaki nech notsa",,saludos y tiempo,intermedio,Se ve así: n____________________________________a
E2607,completar_frase,P1514,,"Completa: La palabra en náhuatl para 'nadie por ejemplo: ""nianaki nech notsa' es _____",nianaki,nianaki|niaxx|otro,saludos y tiempo,intermedio,Empieza con: ni
E2608,leer_escribir,P1515,,Lee la palabra en náhuatl 'niankema' y escribe su traducción al español,"nunca por ejemplo: ""niankema tiuits",,saludos y tiempo,intermedio,Se ve así: n_________________________________s
E2609,completar_frase,P1515,,"Completa: La palabra en náhuatl para 'nunca por ejemplo: ""niankema tiuits' es _____",niankema,niankema|otro|niaxx,saludos y tiempo,intermedio,Empieza con: ni
E2610,leer_escribir,P1516,,Lee la palabra en náhuatl 'niantle' y escribe su traducción al español,"nada por ejemplo: ""niantle ni mits iluia",,saludos y tiempo,intermedio,Se ve así: n______________________________________a
E2611,completar_frase,P1516,,"Completa: La palabra en náhuatl para 'nada por ejemplo: ""niantle ni mits iluia' es _____",niantle,niantle|eltna|niaxx,saludos y tiempo,intermedio,Empieza con: ni
E2612,leer_escribir,P1517,,Lee la palabra en náhuatl 'niauj' y escribe su traducción al español,"me voy por ejemplo: ""niauj ni mo machtia",,verbos y acciones,intermedio,Se ve así: m______________________________________a
E2613,completar_frase,P1517,,"Completa: La palabra en náhuatl para 'me voy por ejemplo: ""niauj ni mo machtia' es _____",niauj,niauj|juain|otro,verbos y acciones,intermedio,Empieza con: ni
E2614,leer_escribir,P1518,,Lee la palabra en náhuatl 'nik' y escribe su traducción al español,"lo por ejemplo: ""nik touitsoua",,otras,intermedio,Se ve así: l____________________________a
E2615,leer_escribir,P1519,,Lee la palabra en náhuatl 'nika' y escribe su traducción al español,aquí,,direcciones y lugares,basico,Se ve así: a__í
E2616,leer_escribir,P1520,,Lee la palabra en náhuatl 'nikanka’' y escribe su traducción al español,aquí está,,direcciones y lugares,intermedio,Se ve así: a_______á
E2617,leer_escribir,P1521,,Lee la palabra en náhuatl 'nikantsiniauj' y escribe su traducción al español,saludo de despedida con reverencia,,otras,intermedio,Se ve así: s________________________________a
E2618,completar_frase,P1521,,Completa: La palabra en náhuatl para 'saludo de despedida con reverencia' es _____,nikantsiniauj,nikantsiniauj|juain|otro,otras,intermedio,Empieza con: ni
E2619,leer_escribir,P1522,,Lee la palabra en náhuatl 'niki' y escribe su traducción al español,"querer y amar por ejemplo: ""nil nili",,elementos de la naturaleza,intermedio,Se ve así: q__________________________________i
E2620,leer_escribir,P1523,,Lee la palabra en náhuatl 'nikik' y escribe su traducción al español,por aquí,,direcciones y lugares,basico,Se ve así: p______í
E2621,leer_escribir,P1524,,Lee la palabra en náhuatl 'nile’pa' y escribe su traducción al español,de verdad,,otras,basico,Se ve así: d_______d
E2622,leer_escribir,P1525,,Lee la palabra en náhuatl 'nili' y escribe su traducción al español,cierto,,otras,intermedio,Se ve así: c____o
E2623,seleccionar_imagen,P1526,,Selecciona la imagen que representa 'nilo',revuélvelo,revuélvelo|luna|pájaro|casa,partes del cuerpo,intermedio,Tiene 10 letras y empieza con 'r'
E2624,leer_escribir,P1526,,Lee la palabra en náhuatl 'nilo' y escribe su traducción al español,revuélvelo,,partes del cuerpo,intermedio,Se ve así: r________o
E2625,leer_escribir,P1527,,Lee la palabra en náhuatl 'niluayotl' y escribe su traducción al español,raíz,,otras,intermedio,Se ve así: r__z
E2626,completar_frase,P1527,,Completa: La palabra en náhuatl para 'raíz' es _____,niluayotl,niluayotl|nilxx|ltoya,otras,intermedio,Empieza con: ni
E2627,leer_escribir,P1528,,Lee la palabra en náhuatl 'niluayotl kisa' y escribe su traducción al español,dícese de cuando una planta echa raíz,,otras,intermedio,Se ve así: d___________________________________z
E2628,completar_frase,P1528,,Completa: La palabra en náhuatl para 'dícese de cuando una planta echa raíz' es _____,niluayotl kisa,niluayotl kisa|otro|asik ,otras,intermedio,Empieza con: ni
E2629,leer_escribir,P1529,,Lee la palabra en náhuatl 'niman' y escribe su traducción al español,pronto,,otras,intermedio,Se ve así: p____o
E2630,leer_escribir,P1530,,Lee la palabra en náhuatl 'ni’nijkauj' y escribe su traducción al español,igualado,,otras,intermedio,Se ve así: i______o
E2631,completar_frase,P1530,,Completa: La palabra en náhuatl para 'igualado' es _____,ni’nijkauj,ni’nijkauj|ni’xx|otro,otras,intermedio,Empieza con: ni
E2632,leer_escribir,P1531,,Lee la palabra en náhuatl 'nipanka’' y escribe su traducción al español,encima de,,direcciones y lugares,intermedio,Se ve así: e_______e
E2633,leer_escribir,P1532,,Lee la palabra en náhuatl 'nipanko' y escribe su traducción al español,en medio,,números,intermedio,Se ve así: e______o
E2634,leer_escribir,P1533,,Lee la palabra en náhuatl 'nipantla’' y escribe su traducción al español,mediodía,,números,intermedio,Se ve así: m______a
E2635,completar_frase,P1533,,Completa: La palabra en náhuatl para 'mediodía' es _____,nipantla’,nipantla’|’altn|otro,números,intermedio,Empieza con: ni
E2636,leer_escribir,P1534,,Lee la palabra en náhuatl 'niuktik' y escribe su traducción al español,"dulce por ejemplo: ""semi niutik",,otras,intermedio,Se ve así: d_____________________________k
