ejercicio_id,tipo_ejercicio,vocab_id,frase_id,contenido,respuesta,opciones,categoria,dificultad
E2743,completar_frase,P1604,,Completa: La palabra en náhuatl para 'tomó veneno' es _____,opa’kua’,opa’kua’|’auk’|opaxx,saludos y tiempo,intermedio
E2744,seleccionar_imagen,P1605,,Selecciona la imagen que representa 'oselotl',ocelote,ocelote|perro|gato|casa,vegetales y hierbas,intermedio
E2745,leer_escribir,P1605,,Lee la palabra en náhuatl 'oselotl' y escribe su traducción al español,ocelote,,vegetales y hierbas,intermedio
E2746,leer_escribir,P1606,,Lee la palabra en náhuatl 'otia’' y escribe su traducción al español,te fuiste,,otras,basico
E2747,leer_escribir,P1607,,Lee la palabra en náhuatl 'otiuala’' y escribe su traducción al español,viniste,,palabras referenciales,intermedio
E2748,leer_escribir,P1608,,Lee la palabra en náhuatl 'ouak' y escribe su traducción al español,se secó,,otras,basico
E2749,leer_escribir,P1609,,Lee la palabra en náhuatl 'ouala’' y escribe su traducción al español,vino,,saludos y tiempo,basico
E2750,completar_frase,P1609,,Completa: La palabra en náhuatl para 'vino' es _____,ouala’,ouala’|otro|’alau,saludos y tiempo,basico
E2751,leer_escribir,P1610,,Lee la palabra en náhuatl 'oyol' y escribe su traducción al español,nació,,otras,basico
E2752,leer_escribir,P1611,,Lee la palabra en náhuatl 'p' y escribe su traducción al español,séptima consonante del alfabeto y undécima letra por su ubicación,,otras,intermedio
E2753,leer_escribir,P1612,,Lee la palabra en náhuatl 'pa'ana' y escribe su traducción al español,va traer medicina,,otras,intermedio
E2754,leer_escribir,P1613,,Lee la palabra en náhuatl 'pachakatl' y escribe su traducción al español,vano (cuando alguna semilla no está llena),,saludos y tiempo,intermedio
E2755,completar_frase,P1613,,Completa: La palabra en náhuatl para 'vano (cuando alguna semilla no está llena)' es _____,pachakatl,pachakatl|otro|ltaka,saludos y tiempo,intermedio
E2756,leer_escribir,P1614,,Lee la palabra en náhuatl 'pachiui' y escribe su traducción al español,se satisface comiendo,,otras,intermedio
E2757,leer_escribir,P1615,,Lee la palabra en náhuatl 'pachiujtok' y escribe su traducción al español,está agachado,,saludos y tiempo,intermedio
E2758,completar_frase,P1615,,Completa: La palabra en náhuatl para 'está agachado' es _____,pachiujtok,pachiujtok|otro|kotju,saludos y tiempo,intermedio
E2759,leer_escribir,P1616,,Lee la palabra en náhuatl 'pachkalaki' y escribe su traducción al español,se sume,,otras,intermedio
E2760,completar_frase,P1616,,Completa: La palabra en náhuatl para 'se sume' es _____,pachkalaki,pachkalaki|ikala|otro,otras,intermedio
E2761,leer_escribir,P1617,,Lee la palabra en náhuatl 'pachkuakua' y escribe su traducción al español,mascar,,otras,intermedio
E2762,completar_frase,P1617,,Completa: La palabra en náhuatl para 'mascar' es _____,pachkuakua,pachkuakua|pacxx|otro,otras,intermedio
E2763,leer_escribir,P1618,,Lee la palabra en náhuatl 'pacho' y escribe su traducción al español,agáchalo,,otras,basico
E2764,seleccionar_imagen,P1619,,Selecciona la imagen que representa 'pachontik',melenudo,melenudo|sol|víbora|árbol,partes del cuerpo,intermedio
E2765,leer_escribir,P1619,,Lee la palabra en náhuatl 'pachontik' y escribe su traducción al español,melenudo,,partes del cuerpo,intermedio
E2766,completar_frase,P1619,,Completa: La palabra en náhuatl para 'melenudo' es _____,pachontik,pachontik|kitno|pacxx,partes del cuerpo,intermedio
E2767,leer_escribir,P1620,,Lee la palabra en náhuatl 'pa’ka’tli' y escribe su traducción al español,papán (ave),,familia y parentesco,intermedio
E2768,completar_frase,P1620,,Completa: La palabra en náhuatl para 'papán (ave)' es _____,pa’ka’tli,pa’ka’tli|pa’xx|ilt’a,familia y parentesco,intermedio
E2769,leer_escribir,P1621,,Lee la palabra en náhuatl 'pakilistli' y escribe su traducción al español,gusto,,otras,intermedio
E2770,completar_frase,P1621,,Completa: La palabra en náhuatl para 'gusto' es _____,pakilistli,pakilistli|pakxx|otro,otras,intermedio
E2771,seleccionar_imagen,P1622,,Selecciona la imagen que representa 'palach',plumas sobreabundante en el pecho del guajolote,plumas sobreabundante en el pecho del guajolote|pájaro|perro|víbora,animales domésticos,intermedio
E2772,leer_escribir,P1622,,Lee la palabra en náhuatl 'palach' y escribe su traducción al español,plumas sobreabundante en el pecho del guajolote,,animales domésticos,intermedio
E2773,leer_escribir,P1623,,Lee la palabra en náhuatl 'palani' y escribe su traducción al español,se pudre,,otras,basico
E2774,leer_escribir,P1624,,Lee la palabra en náhuatl 'palanalti' y escribe su traducción al español,échalo a podrir,,otras,intermedio
E2775,completar_frase,P1624,,Completa: La palabra en náhuatl para 'échalo a podrir' es _____,palanalti,palanalti|itlan|palxx,otras,intermedio
E2776,leer_escribir,P1625,,Lee la palabra en náhuatl 'palanki' y escribe su traducción al español,podrido,,otras,basico
E2777,seleccionar_imagen,P1626,,Selecciona la imagen que representa 'palaxtli',costra en la piel,costra en la piel|luna|perro|casa,partes del cuerpo,intermedio
E2778,leer_escribir,P1626,,Lee la palabra en náhuatl 'palaxtli' y escribe su traducción al español,costra en la piel,,partes del cuerpo,intermedio
E2779,leer_escribir,P1627,,Lee la palabra en náhuatl 'paleuilis' y escribe su traducción al español,ayuda,,otras,intermedio
E2780,completar_frase,P1627,,Completa: La palabra en náhuatl para 'ayuda' es _____,paleuilis,paleuilis|otro|palxx,otras,intermedio
E2781,leer_escribir,P1628,,Lee la palabra en náhuatl 'palos' y escribe su traducción al español,lámelo,,otras,basico
E2782,leer_escribir,P1629,,Lee la palabra en náhuatl 'paltik' y escribe su traducción al español,mojado,,otras,basico
E2783,leer_escribir,P1630,,Lee la palabra en náhuatl 'pamitl' y escribe su traducción al español,plano,,saludos y tiempo,intermedio
E2784,completar_frase,P1630,,Completa: La palabra en náhuatl para 'plano' es _____,pamitl,pamitl|otro|pamxx,saludos y tiempo,intermedio
E2785,leer_escribir,P1631,,Lee la palabra en náhuatl 'pampa' y escribe su traducción al español,"porque por ejemplo: ""patlani pampa ki pia imastlakapal",,otras,intermedio
E2786,leer_escribir,P1632,,Lee la palabra en náhuatl 'pa’namakaloya' y escribe su traducción al español,farmacia,,otras,intermedio
E2787,completar_frase,P1632,,Completa: La palabra en náhuatl para 'farmacia' es _____,pa’namakaloya,pa’namakaloya|otro|ayola,otras,intermedio
E2788,seleccionar_imagen,P1633,,Selecciona la imagen que representa 'panali',panal,panal|perro|árbol|gato,insectos y reptiles,intermedio
E2789,leer_escribir,P1633,,Lee la palabra en náhuatl 'panali' y escribe su traducción al español,panal,,insectos y reptiles,intermedio
E2790,leer_escribir,P1634,,Lee la palabra en náhuatl 'panka’' y escribe su traducción al español,está sobre,,direcciones y lugares,basico
E2791,leer_escribir,P1635,,Lee la palabra en náhuatl 'pano' y escribe su traducción al español,pásate (invitación de acceso al interior de una casa),,otras,intermedio
E2792,leer_escribir,P1636,,Lee la palabra en náhuatl 'pantlachía' y escribe su traducción al español,mira desde arriba,,direcciones y lugares,intermedio
E2793,completar_frase,P1636,,Completa: La palabra en náhuatl para 'mira desde arriba' es _____,pantlachía,pantlachía|panxx|aíhca,direcciones y lugares,intermedio
E2794,leer_escribir,P1637,,Lee la palabra en náhuatl 'pantlalia' y escribe su traducción al español,se sienta sobre,,saludos y tiempo,intermedio
E2795,completar_frase,P1637,,Completa: La palabra en náhuatl para 'se sienta sobre' es _____,pantlalia,pantlalia|ailal|otro,saludos y tiempo,intermedio
E2796,leer_escribir,P1638,,Lee la palabra en náhuatl 'pantli' y escribe su traducción al español,bandera,,otras,intermedio
E2797,leer_escribir,P1639,,Lee la palabra en náhuatl 'pantsakua' y escribe su traducción al español,tápalo,,otras,intermedio
E2798,completar_frase,P1639,,Completa: La palabra en náhuatl para 'tápalo' es _____,pantsakua,pantsakua|panxx|aukas,otras,intermedio
E2799,leer_escribir,P1640,,Lee la palabra en náhuatl 'pantsi' y escribe su traducción al español,pan,,otras,intermedio
E2800,leer_escribir,P1641,,Lee la palabra en náhuatl 'pantsikuini' y escribe su traducción al español,salta,,direcciones y lugares,intermedio
E2801,completar_frase,P1641,,Completa: La palabra en náhuatl para 'salta' es _____,pantsikuini,pantsikuini|otro|iniuk,direcciones y lugares,intermedio
E2802,leer_escribir,P1642,,Lee la palabra en náhuatl 'panuitsi' y escribe su traducción al español,llega arriba,,direcciones y lugares,intermedio
E2803,leer_escribir,P1643,,Lee la palabra en náhuatl 'papatlaka' y escribe su traducción al español,aletea,,otras,intermedio
E2804,completar_frase,P1643,,Completa: La palabra en náhuatl para 'aletea' es _____,papatlaka,papatlaka|papxx|otro,otras,intermedio
E2805,leer_escribir,P1644,,Lee la palabra en náhuatl 'papatstik' y escribe su traducción al español,blando,,otras,intermedio
E2806,completar_frase,P1644,,Completa: La palabra en náhuatl para 'blando' es _____,papatstik,papatstik|papxx|kitst,otras,intermedio
E2807,seleccionar_imagen,P1645,,Selecciona la imagen que representa 'patox',pato,pato|gato|luna|árbol,animales domésticos,intermedio
E2808,leer_escribir,P1645,,Lee la palabra en náhuatl 'patox' y escribe su traducción al español,pato,,animales domésticos,intermedio
E2809,leer_escribir,P1646,,Lee la palabra en náhuatl 'patla' y escribe su traducción al español,cámbialo,,otras,intermedio
E2810,leer_escribir,P1647,,Lee la palabra en náhuatl 'patlali' y escribe su traducción al español,cambio,,otras,intermedio
E2811,leer_escribir,P1648,,Lee la palabra en náhuatl 'pa’tlanamakani' y escribe su traducción al español,farmaacéutico,,salud y enfermedades,intermedio
E2812,completar_frase,P1648,,Completa: La palabra en náhuatl para 'farmaacéutico' es _____,pa’tlanamakani,pa’tlanamakani|otro|pa’xx,salud y enfermedades,intermedio
E2813,leer_escribir,P1649,,Lee la palabra en náhuatl 'patlani' y escribe su traducción al español,vuela,,otras,intermedio
E2814,leer_escribir,P1650,,Lee la palabra en náhuatl 'patlanilotl' y escribe su traducción al español,vuelo,,otras,intermedio
E2815,completar_frase,P1650,,Completa: La palabra en náhuatl para 'vuelo' es _____,patlanilotl,patlanilotl|otro|ltoli,otras,intermedio
E2816,leer_escribir,P1651,,Lee la palabra en náhuatl 'pa’tli' y escribe su traducción al español,medicamento,,otras,intermedio
E2817,leer_escribir,P1652,,Lee la palabra en náhuatl 'patska' y escribe su traducción al español,"exprime por ejemplo: ""ki patska",,otras,intermedio
E2818,leer_escribir,P1653,,Lee la palabra en náhuatl 'patskali' y escribe su traducción al español,pascal,,otras,intermedio
E2819,leer_escribir,P1654,,Lee la palabra en náhuatl 'patsiui' y escribe su traducción al español,se aplasta,,otras,intermedio
E2820,leer_escribir,P1655,,Lee la palabra en náhuatl 'patso' y escribe su traducción al español,aplástalo,,otras,intermedio
E2821,leer_escribir,P1656,,Lee la palabra en náhuatl 'patsoua' y escribe su traducción al español,lo aplasta,,otras,intermedio
E2822,leer_escribir,P1657,,Lee la palabra en náhuatl 'pa’ui' y escribe su traducción al español,cúralo,,otras,basico
E2823,leer_escribir,P1658,,Lee la palabra en náhuatl 'pechtik' y escribe su traducción al español,se refiere a un objeot pandeado,,otras,intermedio
E2824,leer_escribir,P1659,,Lee la palabra en náhuatl 'pepechtik' y escribe su traducción al español,corrugado,,otras,intermedio
E2825,completar_frase,P1659,,Completa: La palabra en náhuatl para 'corrugado' es _____,pepechtik,pepechtik|kithc|pepxx,otras,intermedio
E2826,leer_escribir,P1660,,Lee la palabra en náhuatl 'peso’tli' y escribe su traducción al español,tejón,,otras,intermedio
E2827,leer_escribir,P1661,,Lee la palabra en náhuatl 'peui' y escribe su traducción al español,comienza,,saludos y tiempo,intermedio
E2828,completar_frase,P1661,,Completa: La palabra en náhuatl para 'comienza' es _____,peui,peui|peuxx|otro,saludos y tiempo,intermedio
E2829,leer_escribir,P1662,,Lee la palabra en náhuatl 'peuilistli' y escribe su traducción al español,comienzo,,palabras referenciales,intermedio
E2830,completar_frase,P1662,,Completa: La palabra en náhuatl para 'comienzo' es _____,peuilistli,peuilistli|iltsi|otro,palabras referenciales,intermedio
E2831,leer_escribir,P1663,,Lee la palabra en náhuatl 'peui’' y escribe su traducción al español,comienzan,,otras,basico
E2832,leer_escribir,P1664,,Lee la palabra en náhuatl 'pia' y escribe su traducción al español,Nik pia,,otras,intermedio
E2833,leer_escribir,P1665,,Lee la palabra en náhuatl 'piaujtok' y escribe su traducción al español,está lleno (el balde,,saludos y tiempo,intermedio
E2834,completar_frase,P1665,,Completa: La palabra en náhuatl para 'está lleno (el balde' es _____,piaujtok,piaujtok|piaxx|otro,saludos y tiempo,intermedio
E2835,leer_escribir,P1666,,Lee la palabra en náhuatl 'pilayotl' y escribe su traducción al español,tortuga pequeña,,otras,intermedio
E2836,leer_escribir,P1667,,Lee la palabra en náhuatl 'pilmama' y escribe su traducción al español,carga al niño,,otras,intermedio
E2837,leer_escribir,P1668,,Lee la palabra en náhuatl 'pilonxiuitl' y escribe su traducción al español,florifundio,,otras,intermedio
E2838,completar_frase,P1668,,Completa: La palabra en náhuatl para 'florifundio' es _____,pilonxiuitl,pilonxiuitl|pilxx|ltiui,otras,intermedio
E2839,leer_escribir,P1669,,Lee la palabra en náhuatl 'piltisn' y escribe su traducción al español,bebé,,otras,basico
E2840,seleccionar_imagen,P1670,,Selecciona la imagen que representa 'pi’pichtli',cama,cama|víbora|estrella|sol,partes del cuerpo,intermedio
E2841,leer_escribir,P1670,,Lee la palabra en náhuatl 'pi’pichtli' y escribe su traducción al español,cama,,partes del cuerpo,intermedio
E2842,completar_frase,P1670,,Completa: La palabra en náhuatl para 'cama' es _____,pi’pichtli,pi’pichtli|otro|ilthc,partes del cuerpo,intermedio
E2843,leer_escribir,P1671,,Lee la palabra en náhuatl 'pipika' y escribe su traducción al español,se filtra el agua (en el techo,,saludos y tiempo,intermedio
E2844,completar_frase,P1671,,Completa: La palabra en náhuatl para 'se filtra el agua (en el techo' es _____,pipika,pipika|otro|pipxx,saludos y tiempo,intermedio
E2845,leer_escribir,P1672,,Lee la palabra en náhuatl 'pipilichaui' y escribe su traducción al español,se arruga,,otras,intermedio
E2846,completar_frase,P1672,,Completa: La palabra en náhuatl para 'se arruga' es _____,pipilichaui,pipilichaui|otro|pipxx,otras,intermedio
E2847,leer_escribir,P1673,,Lee la palabra en náhuatl 'pipilichtik' y escribe su traducción al español,está arrugado,,otras,intermedio
E2848,completar_frase,P1673,,Completa: La palabra en náhuatl para 'está arrugado' es _____,pipilichtik,pipilichtik|pipxx|kithc,otras,intermedio
E2849,leer_escribir,P1674,,Lee la palabra en náhuatl 'pipiloli' y escribe su traducción al español,arete,,otras,intermedio
E2850,leer_escribir,P1675,,Lee la palabra en náhuatl 'pisoua' y escribe su traducción al español,"acaricia por ejemplo: ""ki pisoua",,otras,intermedio
E2851,leer_escribir,P1676,,Lee la palabra en náhuatl 'pitsini' y escribe su traducción al español,aplástalo,,otras,intermedio
E2852,leer_escribir,P1677,,Lee la palabra en náhuatl 'pitsonakachilmoli' y escribe su traducción al español,carne de puerco en salsa,,otras,intermedio
E2853,completar_frase,P1677,,Completa: La palabra en náhuatl para 'carne de puerco en salsa' es _____,pitsonakachilmoli,pitsonakachilmoli|iloml|otro,otras,intermedio
E2854,leer_escribir,P1678,,Lee la palabra en náhuatl 'pitsonakatl' y escribe su traducción al español,carne de puerco,,otras,intermedio
E2855,completar_frase,P1678,,Completa: La palabra en náhuatl para 'carne de puerco' es _____,pitsonakatl,pitsonakatl|otro|pitxx,otras,intermedio
